name,red,rmax,rmin,rdelta,rresult,r_values,r_time,blue,bmax,bmin,bdelta,bresult,b_values,b_time
SN2002bj,"[14.97, 14.8, 15.06, 14.6]",14.6,17.32,2.7200000000000006,0.18630136986301374,"[80.35367647058823, 79.44117647058822, 80.83676470588233, 78.36764705882351]","[52334.2, 52335.79, 52336.2, 52336.82]",[14.79],14.79,17.92,3.1300000000000026,0.21162947937795826,[69.8862939297124],[52334.2]
SN2003cq,"[17.214, 17.1, 16.99, 16.873, 16.896, 17.053, 16.867]",16.867,19.748,2.8810000000000002,0.17080690104938637,"[100.78047136410969, 100.11305102395004, 99.4690489413398, 98.78406490801805, 98.91871988892746, 99.83788649774385, 98.74893752169386]","[52732.9897, 52733.82, 52736.7369, 52738.31, 52739.31, 52740.84823, 52743.3]",[17.149],17.149,20.833,3.6839999999999975,0.21482302175053924,[79.82850190010863],[52738.31]
SN2007fb,"[15.772, 15.727, 15.719]",15.719,19.759,4.040000000000001,0.25701380494942433,"[61.36635346534652, 61.191265594059395, 61.160138861386116]","[54285.44, 54289.39, 54291.44]","[16.025, 15.7412]",15.7412,20.5876,4.846399999999999,0.30787995832592174,"[52.049506850445695, 51.127719016176954]","[54285.44, 54288.46248]"
SN2007kk,"[17.534, 17.44, 17.418]",17.418,19.609,2.1910000000000025,0.1257894132506604,"[139.39169876768582, 138.64441807393868, 138.46952259242337]","[54380.53, 54382.44, 54384.49]",[17.7439],17.7439,21.518,3.7741000000000007,0.21269844848088643,[83.42279939853208],[54380.44379]
SN2002jg,"[16.815, 16.69, 16.531, 16.432, 16.388, 16.33, 16.315, 16.302, 16.275]",16.275,18.507,2.232000000000003,0.13714285714285734,"[122.60937499999984, 121.69791666666652, 120.5385416666665, 119.8166666666665, 119.49583333333318, 119.0729166666665, 118.96354166666653, 118.86874999999984, 118.67187499999983]","[52603.09, 52604.09, 52605.12, 52606.09, 52607.15, 52608.11, 52610.1, 52611.11, 52612.08]","[17.975, 17.864, 17.672, 17.627, 17.492, 17.442, 17.418]",17.418,19.909,2.4909999999999997,0.1430129750832472,"[125.68789642713772, 124.91174307507026, 123.56920754716984, 123.25455078281814, 122.31058048976317, 121.96096186270576, 121.79314492171818]","[52603.09, 52604.09, 52605.12, 52606.09, 52607.15, 52608.11, 52610.1]"
SN1998ef,"[15.557, 15.387, 15.431, 15.253, 15.153, 15.135, 15.233, 15.157, 15.004]",15.004,19.618,4.613999999999999,0.3075179952012796,"[50.58890940615519, 50.03609622886867, 50.17917728651929, 49.60034937147812, 49.275165149544875, 49.216631989596884, 49.53531252709148, 49.2881725184222, 48.79064065886433]","[51106.12, 51106.28, 51107.25, 51107.29, 51108.26, 51109.26, 51109.36, 51110.28, 51112.32]","[15.628, 15.633, 15.487, 15.436, 15.405, 15.261, 15.266, 15.167, 15.068]",15.068,19.399,4.331000000000001,0.2874303159012478,"[54.37143939044099, 54.38883491110596, 53.88088570768874, 53.703451396906004, 53.595599168783174, 53.09460817363194, 53.11200369429691, 52.767572385130435, 52.42314107596396]","[51106.12, 51106.28, 51107.25, 51107.29, 51108.26, 51109.26, 51109.36, 51110.28, 51112.32]"
SN1995ak,[15.82],15.82,18.91,3.09,0.19532237673830594,[80.99430420711974],[50024.29],[16.17],16.17,20.14,3.969999999999999,0.24551638837353112,[65.86118387909323],[50024.29]
SN2000cp,"[17.582, 17.578]",17.578,18.328,0.75,0.04266697,"[412.0751946666667, 411.98144533333334]","[51722.3, 51724.29]",[18.398],18.398,20.081,1.6829999999999998,0.091477334,[201.12085799168153],[51724.29]
SN2007jg,"[17.47, 17.386]",17.386,19.356,1.9700000000000024,0.1133095594156219,"[154.17940101522822, 153.4380690355328]","[54366.53, 54368.49]","[17.728, 17.675, 17.651, 17.642]",17.642,21.2371,3.595100000000002,0.2037807504818049,"[86.99545937526072, 86.73537592834687, 86.61760229200851, 86.57343717838164]","[54363.30672, 54364.33985, 54365.36091, 54366.53]"
SN2007sr,[12.831],12.831,18.754,5.923000000000002,0.46161639778661073,[27.79580634813438],[54453.53],"[13.126, 13.131, 13.08]",13.08,18.258,5.177999999999999,0.39587155963302745,"[33.15721900347625, 33.1698493626883, 33.041019698725385]","[54453.02861, 54453.03464, 54453.53]"
SN2008dh,[17.177],17.177,20.031,2.853999999999999,0.16615241311055476,[103.38098423265595],[54635.18],[17.396],17.396,20.841,3.4450000000000003,0.19803403081168086,[87.84348795355588],[54635.18]
SN1997cw,[15.948],15.948,20.69,4.742000000000001,0.2973413594181089,[53.63532349219738],[50642.44],[16.892],16.892,21.126,4.234000000000002,0.2506511958323468,[67.39245725082661],[50642.44]
SN2018erb,"[16.2404, 15.7031]",15.7031,19.4529,3.7498000000000005,0.23879361399978352,"[68.01019394101019, 65.76013376980104]","[58339.1931, 58353.1062]","[19.3326, 18.3346, 17.9205, 19.0022, 18.6012, 18.0521, 19.7407, 17.7493]",17.7493,19.7407,1.9913999999999987,0.1121959739257322,"[172.3109958722508, 163.41584602792014, 159.7249827508287, 169.366148669278, 165.7920453751131, 160.89793036557205, 175.9483812945668, 158.19908129456675]","[58339.1841, 58347.2277, 58353.0971, 58353.0987, 58353.1002, 58360.1333, 58360.1349, 58360.1364]"
SN2000B,[16.374],16.374,18.789,2.4150000000000027,0.14748992304873598,[111.01775403726694],[51578.33],[17.333],17.333,19.691,2.3580000000000005,0.13604107771303298,[127.41004622561486],[51578.33]
SN2008cl,[18.208],18.208,19.25,1.0420000000000016,0.057227592,[318.1681996161223],[54603.42],[18.237],18.237,20.637,2.400000000000002,0.13160059220266504,[138.57840374999986],[54603.42]
SN2009jb,"[22.72, 21.8, 21.11, 20.552, 21.39, 21.17, 21.18, 22.451, 18.2188, 17.8862, 16.92544, 16.94293, 16.1336]",16.1336,22.72,6.586399999999998,0.4082411860960974,"[55.65337544030125, 53.39980566014821, 51.70962832503343, 50.34278926272321, 52.39549738855826, 51.856600267217324, 51.88109559091463, 54.99445123284346, 44.627540337665515, 43.81282587149279, 41.459413151949484, 41.5022554730961, 39.519775440301245]","[55033.291, 55033.376, 55048.27, 55048.364, 55052.247, 55052.341, 55055.373, 55056.183, 55060.337, 55061.186, 55064.267, 55064.312, 55081.239]","[16.125, 16.028]",16.028,17.025,0.9969999999999999,0.062203644,"[259.229187562688, 257.6697933801404]","[55071.5665, 55074.4489]"
SN1992A,"[12.76, 12.75, 12.7]",12.7,21.82,9.120000000000001,0.7181102362204725,"[17.768859649122803, 17.75493421052631, 17.685307017543856]","[48634.56, 48635.56, 48638.53]","[12.84, 12.86, 12.75, 12.68, 12.62]",12.62,22.5,9.88,0.7828843106180666,"[16.400890688259107, 16.42643724696356, 16.285931174089068, 16.196518218623478, 16.11987854251012]","[48634.56, 48635.56, 48636.53, 48637.53, 48638.53]"
SN2008hs,"[17.799, 17.097, 16.606, 16.555]",16.555,19.626,3.0710000000000015,0.18550286922379955,"[95.94999837186579, 92.16569032888306, 89.51883099967432, 89.24390263757728]","[54802.32, 54804.23, 54806.25, 54824.08]","[18.102, 17.88, 17.83, 17.3672, 17.388, 17.27, 17.218, 16.7962, 16.901, 16.85, 16.82, 16.53, 16.487, 16.297]",16.297,20.222,3.9250000000000007,0.24084187273731364,"[75.16134878980891, 74.23958216560509, 74.03197707006369, 72.11038430573248, 72.1967480254777, 71.70679999999999, 71.49089070063692, 69.73953411464967, 70.17467439490446, 69.96291719745223, 69.83835414012738, 68.63424458598726, 68.45570420382164, 67.66680484076433]","[54802.32, 54803.10999999987, 54803.1103, 54804.17626, 54804.23, 54804.54000000004, 54804.5412, 54806.20051, 54806.25, 54806.62999999989, 54806.6333, 54808.87000000011, 54808.8732, 54812.6772]"
SN2006gr,"[18.316, 17.844, 17.483, 17.257, 17.087, 16.84]",16.84,18.316,1.475999999999999,0.087648456,"[208.97116531165324, 203.58601626016275, 199.46728997289986, 196.88880758807602, 194.94924119241202, 192.13116531165323]","[54000.34, 54002.28, 54004.2, 54006.22, 54008.29, 54016.25]","[18.472, 18.113, 18.075, 17.735, 17.527, 17.486, 17.441, 17.323, 17.333, 17.315]",17.315,20.277,2.9619999999999997,0.17106555010106841,"[107.98199864956112, 105.88338791357192, 105.66125084402432, 103.67370864280892, 102.45780047265364, 102.21812626603648, 101.95506920999327, 101.2652751519244, 101.32373227548955, 101.21850945307227]","[54000.34, 54001.83251, 54002.28, 54004.2, 54005.8821, 54006.22, 54006.64569, 54008.29, 54008.74122, 54010.64896]"
SN1998ab,"[16.478, 16.082]",16.082,18.542,2.460000000000001,0.15296604899888078,"[107.72325040650405, 105.13444065040649]","[50906.32, 50920.16]","[16.602, 16.384]",16.384,19.661,3.277000000000001,0.20001220703125006,"[83.00493378089715, 81.91500030515712]","[50906.32, 50920.16]"
SN2006ej,"[15.872, 15.772, 15.763]",15.763,18.247,2.484,0.15758421620249952,"[100.72074718196457, 100.08616586151369, 100.02905354267311]","[53972.36, 53974.42, 53975.43]","[16.106, 15.997, 15.887]",15.887,19.61,3.722999999999999,0.2343425442185434,"[68.7284507117916, 68.26331963470322, 67.79392130002688]","[53971.9487, 53972.36, 53975.43]"
SN2008L,"[16.69, 15.975]",15.975,17.576,1.6010000000000009,0.10021909233176844,"[166.53513429106798, 159.4007651467832]","[54484.24, 54501.23]","[17.011, 15.838]",15.838,19.304,3.4659999999999993,0.21884076272256595,"[77.7323190998269, 72.37225735718408]","[54484.24, 54495.73438]"
SN2001gc,"[16.3, 16.3, 15.4]",15.4,18.682,3.2819999999999983,0.213116883,"[76.48385131017676, 76.48385131017676, 72.26081657525903]","[52236.13, 52239.1, 52244.95]",[17.518],17.518,19.875,2.3569999999999993,0.13454732275373896,[130.19954348748414],[52256.87157]
SN2006X,"[14.926, 14.672, 14.408, 14.135, 13.627, 13.573, 13.568]",13.568,16.037,2.4689999999999994,0.18197228773584903,"[82.02347833130824, 80.6276614013771, 79.17689104900771, 77.67666261644392, 74.88502875658163, 74.58828027541517, 74.56080356419605]","[53774.5, 53775.45, 53776.46, 53778.34, 53787.44, 53788.42, 53789.45]","[17.254, 17.072, 16.69, 16.716, 16.383, 16.381, 16.175, 15.942, 15.929, 16.045, 15.895, 15.598, 15.732, 15.396, 15.449, 15.366, 15.336]",15.336,20.134,4.798,0.3128586332811685,"[55.14950896206753, 54.567776573572324, 53.34677782409338, 53.429882451021264, 52.36550395998332, 52.35911129637349, 51.70066694456024, 50.955921634014175, 50.91436932055023, 51.28514380992081, 50.80569403918299, 49.85638349312214, 50.28469195498124, 49.21072446852856, 49.380130054189245, 49.11483451438099, 49.018944560233436]","[53774.3813, 53774.5, 53775.17381, 53775.45, 53775.93935, 53776.46, 53776.88138, 53777.9305, 53777.94145, 53778.34, 53778.35142, 53780.36904, 53780.4111, 53783.21597, 53783.9629, 53784.32293, 53785.02131]"
SN2002ef,"[16.309, 16.305, 16.268, 16.244, 16.23, 16.211, 16.185]",16.185,18.658,2.4730000000000025,0.15279579857893127,"[106.73722806308116, 106.71104933279405, 106.46889607763838, 106.31182369591578, 106.22019813991093, 106.09584917104719, 105.92568742418104]","[52487.41, 52488.35, 52489.36, 52490.41, 52491.34, 52492.37, 52492.45]","[16.918, 16.865, 16.808, 16.784, 16.766]",16.766,20.048,3.282,0.19575331027078613,"[86.42510298598414, 86.15435405240706, 85.86317123705057, 85.74056794637416, 85.64861547836682]","[52487.41, 52488.35, 52489.36, 52490.41, 52491.34]"
SN2018eqq,"[13.4454, 13.5851, 13.613, 13.6441, 13.6838, 13.363]",13.363,13.7722,0.40920000000000023,0.030621866347377104,"[439.07839736070355, 443.64049682306916, 444.55161045943277, 445.56722458455494, 446.86368377321577, 436.38750977517077]","[58339.2208, 58348.2225, 58353.1513, 58353.1528, 58353.1543, 58360.1854]",[14.8333],14.8333,15.5129,0.6796000000000006,0.045815833,[323.759253811065],[58339.2117]
SN1989B,"[12.0, 11.9, 11.84, 11.8, 11.75]",11.75,18.19,6.440000000000001,0.5480851063829788,"[21.894409937888195, 21.71195652173913, 21.602484472049685, 21.52950310559006, 21.438276397515523]","[47558.6, 47559.6, 47563.1, 47563.96, 47564.96]","[15.75, 12.85, 12.6, 12.65, 12.6, 12.4, 12.22, 12.48, 11.95, 12.0, 11.93]",11.93,16.87,4.940000000000001,0.41408214585079645,"[38.03593117408906, 31.032489878542503, 30.428744939271244, 30.5494939271255, 30.428744939271244, 29.94574898785424, 29.51105263157894, 30.138947368421046, 28.85900809716598, 28.979757085020236, 28.81070850202428]","[47532.0, 47556.99, 47558.6, 47558.94, 47559.6, 47559.92, 47561.0, 47561.33, 47562.1, 47562.93, 47563.1]"
SN1999ee,"[15.41, 15.23, 15.21, 15.203, 15.02, 15.0, 15.002, 15.044, 14.91, 14.904, 14.91, 14.78, 14.712, 14.703, 14.703, 14.7, 14.605, 14.61, 14.61, 14.61, 14.57, 14.553, 14.563, 14.561, 14.52, 14.523, 14.52, 14.498]",14.498,16.54,2.042,0.14084701338115602,"[109.40949069539667, 108.13150832517141, 107.98951028403526, 107.9398109696376, 106.64052889324192, 106.49853085210579, 106.5127306562194, 106.8109265426053, 105.85953966699314, 105.81694025465231, 105.85953966699314, 104.93655239960822, 104.45375905974535, 104.38985994123408, 104.38985994123408, 104.36856023506365, 103.694069539667, 103.72956904995104, 103.72956904995104, 103.72956904995104, 103.44557296767876, 103.32487463271303, 103.39587365328111, 103.3816738491675, 103.0905778648384, 103.11187757100882, 103.0905778648384, 102.93438001958863]","[51459.18, 51460.06, 51460.07, 51460.18, 51461.09, 51461.1, 51461.1, 51461.12, 51462.06, 51462.07, 51462.09, 51463.07, 51464.05, 51464.08, 51464.11, 51464.12, 51466.1, 51466.1, 51466.12, 51466.13, 51467.03, 51468.09, 51468.12, 51468.13, 51469.09, 51469.1, 51469.1, 51470.0]","[15.81, 15.6, 15.59, 15.58, 15.394, 15.43, 15.431, 15.43, 15.274, 15.28, 15.264, 15.171, 15.09, 15.07, 15.083, 14.981, 14.98, 14.97, 14.97, 14.94, 14.942, 14.931]",14.931,18.11,3.1790000000000003,0.2129127319000737,"[74.25577540106951, 73.26945580371185, 73.22248820383767, 73.1755206039635, 72.30192324630386, 72.47100660585089, 72.4757033658383, 72.47100660585089, 71.73831204781376, 71.76649260773827, 71.6913444479396, 71.25454576910977, 70.87410821012897, 70.78017301038061, 70.84123089021705, 70.36216137150046, 70.35746461151305, 70.31049701163887, 70.31049701163887, 70.16959421201635, 70.17898773199119, 70.1273233721296]","[51459.18, 51460.06, 51460.07, 51460.18, 51461.09, 51461.1, 51461.1, 51461.12, 51462.06, 51462.07, 51462.09, 51463.07, 51464.05, 51464.11, 51464.12, 51466.1, 51466.1, 51466.12, 51466.13, 51467.03, 51468.09, 51468.12]"
SN1998dh,"[14.856, 14.526, 14.475, 14.42, 14.302, 14.161, 14.086, 14.021, 13.987, 14.009, 13.968, 13.953, 13.939]",13.939,18.553,4.614000000000001,0.3310137025611594,"[44.880317295188554, 43.88337971391417, 43.72930754226267, 43.563151278716944, 43.206670567837016, 42.78070632856522, 42.554129605548326, 42.35776311226701, 42.255048331166016, 42.3215108365843, 42.19764889466839, 42.15233355006501, 42.11003922843519]","[51019.43, 51020.44, 51021.44, 51021.46, 51022.45, 51023.41, 51024.45, 51025.45, 51026.39, 51026.43, 51027.43, 51028.42, 51029.41]","[15.191, 14.953, 14.745, 14.57, 14.433, 14.32, 14.267, 14.193, 14.183, 14.138, 14.118]",14.118,18.564,4.446,0.3149171270718232,"[48.23808771929825, 47.48233333333333, 46.82184210526316, 46.2661403508772, 45.8311052631579, 45.472280701754386, 45.30398245614035, 45.069, 45.037245614035086, 44.89435087719299, 44.83084210526316]","[51019.43, 51020.44, 51021.44, 51022.45, 51023.41, 51024.45, 51025.45, 51026.39, 51026.43, 51027.43, 51028.42]"
SN2010gn,"[21.439, 21.38, 19.545, 19.751, 17.7706, 17.7714, 17.0036, 17.0035, 16.91124, 16.89732]",16.89732,21.92,5.022680000000001,0.2972471374158743,"[72.12516892973471, 71.92668089545819, 65.75336660906129, 66.44639262704372, 59.78392308329417, 59.78661444647079, 57.20357863769938, 57.203242217302304, 56.89286075895735, 56.846031039683986]","[55371.302, 55371.347, 55376.391, 55376.435, 55381.417, 55381.461, 55387.224, 55387.269, 55392.226, 55392.271]","[17.186, 16.99, 16.896]",16.896,19.468,2.571999999999999,0.15222537878787873,"[112.89838880248838, 111.61082426127531, 110.99331881804048]","[55385.2094, 55387.566, 55391.4677]"
SN2013cs,[14.19],14.19,15.65,1.4600000000000009,0.10288935870331226,[137.9151369863013],[56448.062],"[14.65, 14.705, 14.33, 14.533, 14.356, 14.23, 14.17, 14.026, 13.999]",13.999,17.05,3.051,0.21794413886706193,"[67.21905932481154, 67.4714175680105, 65.75079318256309, 66.68222451655194, 65.87008980662078, 65.29196001311045, 65.01666011143888, 64.35594034742707, 64.23205539167486]","[56427.406, 56428.16971, 56428.781, 56428.8236, 56430.0051, 56430.843, 56431.111, 56436.12877, 56436.483]"
SN1999bp,"[22.564, 22.564, 18.608, 18.449, 18.43, 18.385, 18.34]",18.34,22.564,4.224,0.23031624863685934,"[97.96964015151515, 97.96964015151515, 80.79325757575756, 80.10290246212121, 80.02040719696969, 79.82502367424242, 79.62964015151515]","[51202.31, 51229.24, 51257.2, 51259.18, 51260.18, 51263.21, 51266.12]","[18.541, 18.478]",18.478,22.208,3.729999999999997,0.2018616733412705,"[91.85002627345854, 91.53793136729232]","[51260.18, 51263.21]"
SN2000fa,"[17.375, 17.183, 16.889, 16.86, 16.614, 16.007, 15.846]",15.846,20.422,4.5760000000000005,0.28877950271361863,"[60.167012674825166, 59.50214554195803, 58.48406774475524, 58.3836451048951, 57.531784090909085, 55.42983435314685, 54.87231555944056]","[51879.47, 51880.44, 51881.41, 51881.43, 51882.43, 51887.35, 51894.42]","[17.715, 17.455, 17.184, 17.117, 16.979, 16.202, 16.176]",16.176,20.55,4.374000000000002,0.2704005934718103,"[65.51390946502053, 64.55237311385454, 63.55015637860079, 63.30237585733879, 62.79202194787376, 59.91850754458159, 59.82235390946498]","[51879.47, 51880.44, 51881.41, 51881.43, 51882.43, 51887.35, 51894.42]"
SN2000cw,"[17.192, 17.048, 16.947, 16.842, 16.859, 16.755, 16.734]",16.734,19.174,2.4399999999999977,0.14581092386757485,"[117.906118032787, 116.91853770491814, 116.22585983606568, 115.50574918032797, 115.6223385245903, 114.90908606557389, 114.76506393442635]","[51740.43, 51742.41, 51743.44, 51744.43, 51745.47, 51746.47, 51747.48]","[17.531, 17.24, 17.124, 17.116, 17.024, 16.954]",16.954,19.617,2.6630000000000003,0.15707207738586765,"[111.6111806233571, 109.75852797596693, 109.02001351858804, 108.96908148704468, 108.38336312429591, 107.93770784829141]","[51740.43, 51742.41, 51743.44, 51744.43, 51745.47, 51746.47]"
SN1992al,[14.66],14.66,18.82,4.16,0.2837653478854025,[51.66240384615385],[48840.21],"[14.84, 14.6]",14.6,18.97,4.369999999999999,0.29931506849315065,"[49.57986270022884, 48.77803203661328]","[48832.37, 48836.38]"
SN2007O,[16.728],16.728,18.673,1.9449999999999967,0.11627211860353877,[143.8694005141391],[54123.59],[16.827],16.827,20.195,3.3679999999999986,0.2001545135793664,[84.07005017814731],[54123.59]
SN2002de,"[16.641, 16.663, 16.585, 16.555, 16.524, 16.471, 16.48, 16.465, 16.432, 16.439, 16.439, 16.409]",16.409,18.523,2.1140000000000008,0.12883173867999273,"[129.16848107852405, 129.33924645222322, 128.73380558183533, 128.5009437086092, 128.26031977294224, 127.8489304635761, 127.91878902554394, 127.80235808893087, 127.54621002838215, 127.60054446546826, 127.60054446546826, 127.36768259224213]","[52427.70865, 52428.36, 52429.38, 52429.75374, 52430.35, 52431.41, 52431.80515, 52432.38, 52433.33, 52434.34, 52434.82249, 52435.37]","[16.908, 16.902, 16.843, 16.784, 16.769, 16.759, 16.747, 16.738]",16.738,20.088,3.3500000000000014,0.2001433863066078,"[84.47943402985071, 84.44945552238804, 84.15466686567162, 83.85987820895518, 83.78493194029846, 83.73496776119399, 83.67501074626863, 83.6300429850746]","[52427.70439, 52428.36, 52429.38, 52430.35, 52431.41, 52431.80082, 52432.38, 52433.33]"
SN2017erp,"[15.982, 15.564, 14.877, 14.343, 14.368, 14.143, 13.971, 13.843, 13.713, 13.648, 13.591, 13.516, 13.439, 13.497, 13.451, 13.415]",13.415,15.982,2.567,0.19135296310100636,"[83.52104791585506, 81.33660303856641, 77.74637904168289, 74.95572458122321, 75.08637319828593, 73.91053564472145, 73.01167315932994, 72.34275223996883, 71.66337943124269, 71.32369302687962, 71.02581417997662, 70.63386832878847, 70.23147058823528, 70.5345753798208, 70.2941819244254, 70.10604791585507]","[57919.3, 57920.36, 57922.35, 57924.28, 57924.33, 57925.27, 57926.32, 57927.32, 57928.31, 57929.24, 57930.24, 57932.28, 57933.25, 57933.3, 57936.3, 57937.29]","[17.064, 16.75, 16.655, 16.328, 15.43, 14.704, 14.796, 14.545, 14.47, 14.326, 14.171, 14.185, 14.02, 13.899, 13.953, 13.864, 13.79, 13.763, 13.681, 13.737, 13.663, 13.616]",13.616,21.1127,7.496700000000001,0.5505801997649824,"[30.992760014406336, 30.422452545786808, 30.24990729254205, 29.655988368215347, 28.024981658596445, 26.70637267064175, 26.87346912641562, 26.417586404684723, 26.281366467912544, 26.01982418930996, 25.738302986647454, 25.76373070817826, 25.46404684727947, 25.244278682620347, 25.342357037096317, 25.180709378793335, 25.04630570784478, 24.997266530606797, 24.84833273306921, 24.950043619192442, 24.81563994824389, 24.730275454533327]","[57918.2739, 57919.3, 57919.4236, 57920.36, 57922.35, 57924.28, 57924.33, 57924.7761, 57925.27, 57926.32, 57926.826, 57927.32, 57928.31, 57928.8604, 57929.24, 57930.24, 57930.3156, 57932.28, 57933.25, 57933.3, 57933.402, 57935.5939]"
SN1996bk,[14.28],14.28,20.69,6.410000000000002,0.4488795518207285,[31.812542901716057],[50373.1],[15.2],15.2,20.41,5.210000000000001,0.34276315789473694,[44.34548944337811],[50373.1]
SN2012hr,"[14.18, 14.09, 14.01, 13.93, 13.95, 13.89, 13.86, 13.86, 13.8]",13.8,17.43,3.629999999999999,0.2630434782608695,"[53.90743801652894, 53.56528925619836, 53.2611570247934, 52.95702479338845, 53.03305785123968, 52.80495867768597, 52.6909090909091, 52.6909090909091, 52.46280991735539]","[56282.73, 56283.73, 56284.73, 56285.73, 56286.73, 56287.73, 56288.73, 56289.73, 56290.73]","[14.105, 13.806, 13.773, 13.747]",13.747,14.909,1.1620000000000008,0.084527533,"[166.86870481927699, 163.3313958691909, 162.94099053356268, 162.63339845094652]","[56282.1957, 56285.5748, 56286.3787, 56288.1155]"
SN1999ac,"[15.444, 15.255, 15.227, 15.082, 14.828, 14.727, 14.271, 14.2, 14.158, 14.144, 14.167, 14.178, 14.11]",14.11,19.86,5.75,0.407512403,"[37.898233043478264, 37.43444347826087, 37.36573391304348, 37.00991652173913, 36.386622608695646, 36.138777391304345, 35.01979304347826, 34.845565217391304, 34.74250086956521, 34.70814608695652, 34.76458608695652, 34.79157913043478, 34.62471304347826]","[51238.4, 51239.4, 51239.51, 51240.39, 51241.53, 51242.49, 51247.45, 51249.49, 51249.52, 51250.51, 51251.5, 51253.49, 51253.52]","[15.485, 15.285, 15.276, 15.106, 15.039, 14.864, 14.743, 14.763, 14.48, 14.361, 14.316, 14.274, 14.259]",14.259,19.643,5.384,0.3775860859807841,"[41.01051541604755, 40.48083488112927, 40.456999257057944, 40.00677080237741, 39.82932782317979, 39.3658573551263, 39.04540063150074, 39.09836868499257, 38.34887072808321, 38.033710809806834, 37.914532689450226, 37.80329977711738, 37.76357373699852]","[51238.4, 51239.4, 51239.51, 51240.39, 51241.37, 51241.53, 51242.49, 51243.38, 51246.35, 51246.39, 51247.45, 51249.49, 51249.52]"
SN2004S,[14.321],14.321,16.821,2.5000000000000018,0.17456881502688373,[82.03641639999994],[53041.23],[14.506],14.506,18.151,3.6449999999999996,0.2512753343444092,[57.7295023319616],[53041.23]
SN2001en,"[16.531, 16.223, 15.941, 15.394, 15.341, 15.26, 14.7]",14.7,18.438,3.7379999999999995,0.2542857142857143,"[65.00955056179775, 63.79831460674158, 62.68932584269663, 60.538202247191016, 60.32977528089887, 60.01123595505618, 57.80898876404495]","[52181.29, 52182.32, 52183.29, 52186.48, 52187.42, 52188.33, 52189.2]","[16.805, 16.433, 16.158, 15.572, 15.48, 15.409, 15.336, 15.292, 15.265, 15.24, 15.237]",15.237,19.057,3.8199999999999985,0.25070551945921105,"[67.03083376963355, 65.54702120418851, 64.45011675392674, 62.112713089005254, 61.7457486910995, 61.46254790575919, 61.17136963350788, 60.99586492146599, 60.88816884816756, 60.78845026178013, 60.77648403141364]","[52181.29, 52182.32, 52183.29, 52186.48, 52187.42, 52188.33, 52189.33, 52190.36, 52191.35, 52192.32, 52193.34]"
SN2002cf,"[17.031, 16.616, 16.9, 16.227, 16.154, 16.111, 16.089, 16.005]",16.005,19.449,3.4440000000000026,0.21518275538894113,"[79.14667682926822, 77.21808362369332, 78.53789198606265, 75.4103179442508, 75.07107142857136, 74.87124128919855, 74.76900261324036, 74.37863675958181]","[52378.34, 52380.3, 52380.89, 52383.34, 52384.33, 52385.34, 52386.3, 52387.33]","[17.567, 17.107, 16.812, 16.774]",16.774,19.959,3.1849999999999987,0.18987719089066404,"[92.51769481946629, 90.09507629513347, 88.54144050235483, 88.34131114599691]","[52378.34, 52380.3, 52383.34, 52384.33]"
SN2001cn,[14.8],14.8,18.278,3.477999999999998,0.23499999999999985,[62.97872340425536],[52073.53],"[15.639, 15.559]",15.559,19.127,3.5679999999999996,0.22932065042740535,"[68.19708548206277, 67.84822897982063]","[52075.34, 52075.35]"
SN2004E,[16.509],16.509,19.073,2.564,0.15530922527106428,[106.29761349453977],[53023.49],[16.593],16.593,20.061,3.468,0.20900379678177544,[79.39090224913495],[53023.49]
SN2001ck,"[17.277, 16.989, 16.909, 16.845, 16.1]",16.1,18.412,2.3119999999999976,0.14360248447204954,"[120.31128892733578, 118.30575259515585, 117.7486591695503, 117.30298442906586, 112.11505190311432]","[52064.35, 52066.32, 52067.32, 52068.32, 52069.9]","[17.331, 17.066, 16.902, 16.913, 16.816, 16.737]",16.737,19.64,2.9030000000000022,0.1734480492322401,"[99.92040888735782, 98.39257388908017, 97.4470458146744, 97.51046538064064, 96.95122011712012, 96.49575232518075]","[52064.35, 52066.32, 52067.32, 52068.32, 52070.3, 52072.25]"
SN2009an,"[14.67, 14.63]",14.63,18.848,4.217999999999998,0.2883116883116882,"[50.88243243243246, 50.74369369369372]","[54897.46, 54902.1]","[14.9417, 14.725, 14.6882, 14.562]",14.562,19.161,4.599000000000002,0.31582200247218806,"[47.3105099804305, 46.624363992172185, 46.50784266144812, 46.10825048923677]","[54892.53243, 54894.1988, 54894.50803, 54896.337]"
